t_low,t_high,fraud_loss,customer_loss,op_cost,total_cost,savings,effective_recall,n_challenged,n_blocked,challenge_rate,block_rate,legit_challenged,legit_blocked
0.13999999999999999,0.7000000000000001,6964421.11675,28550677.16019,196470.0,35711568.27694,22228850.28306,0.8691560039370079,39294,5190,0.33269549903478174,0.04394283198428557,37729,2988
0.13999999999999999,0.7200000000000001,7200843.043749999,26307470.14599,198850.0,33707163.18974,24233255.37026,0.8658710629921259,39770,4714,0.33672570867341756,0.03991262234564975,38116,2601
0.13999999999999999,0.74,7447831.117749999,24134294.317509998,200965.0,31783090.435259998,26157328.124740005,0.8629552165354332,40193,4291,0.3403071764825414,0.03633115453652589,38460,2257
0.13999999999999999,0.76,7712952.684249999,22083693.056949995,203190.0,29999835.741199993,27940582.81880001,0.8595964566929133,40638,3846,0.34407491448504757,0.03256341653401971,38814,1903
0.13999999999999999,0.78,7988814.5649999995,20311224.54913,205005.0,28505044.114129998,29435374.445870005,0.856496062992126,41001,3483,0.347148372675856,0.0294899583432113,39093,1624
0.13999999999999999,0.8,8220497.458,18712503.559929997,206925.0,27139926.017929997,30800492.542070005,0.8531742125984253,41385,3099,0.3503996342330748,0.026238696785992482,39387,1330
0.13999999999999999,0.8200000000000001,8461908.606999999,17401243.568079997,208560.0,26071712.175079994,31868706.38492001,0.8501845472440944,41712,2772,0.35316828665289396,0.023470044366173334,39633,1084
0.13999999999999999,0.8400000000000001,8756933.461,16007824.341029998,210225.0,24974982.802029997,32965435.757970005,0.8468996062992127,42045,2439,0.35598774003454464,0.02065059098452264,39877,840
0.13999999999999999,0.86,9038728.98175,14663676.76471,211820.0,23914225.74646,34026192.813540004,0.8428395669291339,42364,2120,0.3586886578385884,0.017949673180478885,40086,631
0.13999999999999999,0.88,9313460.96875,13877071.25171,213020.0,23403552.220459998,34536866.339540005,0.8398129921259843,42604,1880,0.36072069631185016,0.01591763470721712,40244,473
0.13999999999999999,0.9,9645908.491,13219161.453439998,214215.0,23079284.94444,34861133.61556,0.8357529527559056,42843,1641,0.36274426795814,0.013894063060927287,40373,344
0.13999999999999999,0.92,9793015.977249999,12644572.95335,215210.0,22652798.9306,35287619.6294,0.831951279527559,43042,1442,0.3644291665255529,0.01220916449351441,40469,248
0.13999999999999999,0.9400000000000001,10061474.563749999,12280350.481,216235.0,22558060.044749998,35382358.515250005,0.827300688976378,43247,1237,0.3661648660547973,0.01047346496426999,40548,169
0.13999999999999999,0.9600000000000001,10342520.991999999,12143813.923099998,217290.0,22703624.915099997,35236793.64490001,0.8215797244094488,43458,1026,0.3679513665458733,0.008686964473194026,40604,113
0.13999999999999999,0.98,10794382.542249998,12055129.296979997,219425.0,23068936.839229994,34871481.72077001,0.8080339566929133,43885,599,0.3715667016628848,0.005071629356182477,40664,53
0.16,0.16,3685681.0549999997,188674439.0625,0.0,192360120.1175,-134419701.5575,0.9138779527559056,0,40038,0.0,0.3389948183018932,0,36324
0.16,0.18,3762940.9887499996,172657982.78114998,18405.0,176439328.7699,-118498910.20989999,0.9122170275590551,3681,36357,0.03116639008365225,0.3078284282182409,3636,32688
0.16,0.19999999999999998,3862834.01075,157392055.53628,34435.0,161289324.54703,-103348905.98703,0.9104453740157481,6887,33151,0.0583110373556406,0.28068378094625257,6794,29530
0.16,0.22,3960440.573,143879488.46703997,48265.0,147888194.04004,-89947775.48003998,0.9087844488188976,9653,30385,0.08173028075998238,0.2572645375419108,9515,26809
0.16,0.24,4103742.0507499995,132913290.87495998,60005.0,137077037.92570996,-79136619.36570996,0.9071604330708661,12001,28037,0.10161039049005995,0.23738442781183325,11819,24505
0.16,0.26,4174130.3517499994,123276530.14480999,70375.0,127521035.49655999,-69580616.93655999,0.9058686023622047,14075,25963,0.11917058962983032,0.21982422867206286,13858,22466
0.16,0.28,4268171.1844999995,113883825.35120998,80100.0,118232096.53570998,-60291677.975709975,0.9042445866141732,16020,24018,0.1356385680902225,0.20335625021167067,15759,20565
0.16,0.30000000000000004,4395113.243749999,106363076.17014,88630.0,110846819.41389,-52906400.85389,0.9023991141732284,17726,22312,0.15008297490432485,0.18891184339756834,17415,18909
0.16,0.32,4594064.484499999,98494991.62052001,96660.0,103185716.10502002,-45245297.545020014,0.8999630905511811,19332,20706,0.1636806990212348,0.17531411928065838,18955,17369
0.16,0.34,4704017.85425,91593173.24290998,104030.0,96401221.09715998,-38460802.53715998,0.8982652559055119,20806,19232,0.17616080197785078,0.1628340163240424,20383,15941
0.16,0.36000000000000004,4825321.797499999,85640355.55342,110360.0,90576037.35092,-32635618.790920004,0.8965305118110236,22072,17966,0.18687980492430656,0.15211501337758662,21602,14722
0.16,0.38,4899291.1805,80270310.58310999,116180.0,85285781.76360999,-27345363.203609988,0.8951279527559055,23236,16802,0.1967351915196261,0.14225962678226708,22728,13596
0.16,0.4,4983636.61025,75211765.48938,121700.0,80317102.09963,-22376683.539629996,0.8933562992125984,24340,15698,0.2060825684966302,0.13291224980526298,23784,12540
0.16,0.42000000000000004,5105464.43975,71148441.73939002,126575.0,76380481.17914002,-18440062.619140014,0.8915477362204725,25315,14723,0.2143377247942561,0.12465709350763708,24710,11614
0.16,0.44,5195107.805749999,66806867.27993,131465.0,72133440.08568001,-14193021.525680006,0.8895177165354331,26293,13745,0.22261828157279778,0.1163765367290954,25633,10691
0.16,0.46,5373093.62,62770813.6233,136020.0,68279927.2433,-10339508.683300003,0.8871924212598425,27204,12834,0.23033156094422055,0.10866325735767264,26481,9843
0.16,0.48000000000000004,5469038.34125,59363366.55875,140090.0,64972494.900000006,-7032076.340000004,0.885199311023622,28018,12020,0.23722355809936668,0.1017712602025265,27241,9083
0.16,0.5,5608909.015999999,55927600.61509,144050.0,61680559.63109,-3740141.071089998,0.882689468503937,28810,11228,0.24392928506113049,0.0950655332407627,27965,8359
0.16,0.52,5742928.0819999995,52046126.35761,147905.0,57936959.439610004,3459.120389997959,0.8806225393700787,29581,10457,0.2504572086564839,0.08853760964540928,28680,7644
0.16,0.54,5899950.9635,48516688.08877,151565.0,54568204.05227,3372214.5077299997,0.8780388779527559,30313,9725,0.2566549259999323,0.08233989230196091,29342,6982
0.16,0.56,6095333.161249999,45388096.649220005,155055.0,51638484.81047,6301933.7495300025,0.8755659448818898,31011,9027,0.2625647712263352,0.07643004707555796,29973,6351
0.16,0.5800000000000001,6303560.4485,42439076.03285,158155.0,48900791.48135,9039627.078650005,0.8730930118110236,31631,8407,0.2678142039489281,0.07118061435296508,30526,5798
0.16,0.6,6448148.107999999,39704985.56747,160980.0,46314113.675469995,11626304.884530008,0.8708415354330709,32196,7842,0.2725979611880652,0.06639685711382802,31030,5294
0.16,0.62,6583822.501999998,36993833.02092,163875.0,43741530.52292,14198888.037080005,0.8683686023622048,32775,7263,0.27750025400480915,0.061494564297084026,31542,4782
0.16,0.64,6751899.6192499995,34777259.10171,166510.0,41695668.72096,16244749.839040004,0.8658587598425197,33302,6736,0.2819622718190131,0.05703254648288007,32001,4323
0.16,0.66,6936323.6307500005,32283665.56857,169190.0,39389179.19932,18551239.36068,0.8631274606299213,33838,6200,0.28650049107596437,0.05249432722592881,32463,3861
0.16,0.68,7069335.089749999,29746745.39184,171630.0,36987710.48159,20952708.07841,0.861060531496063,34326,5712,0.2906323026382633,0.048362515663629896,32895,3429
0.16,0.7000000000000001,7319590.492999999,27377976.07797,174240.0,34871806.57097,23068611.989030004,0.8580708661417322,34848,5190,0.2950519863176076,0.04394283198428557,33336,2988
0.16,0.7200000000000001,7556012.419999999,25134769.063769996,176620.0,32867401.483769994,25073017.07623001,0.8547859251968504,35324,4714,0.2990821959562434,0.03991262234564975,33723,2601
0.16,0.74,7803000.493999999,22961593.23529,178735.0,30943328.729289997,26997089.830710005,0.8518700787401575,35747,4291,0.3026636637653673,0.03633115453652589,34067,2257
0.16,0.76,8068122.060499999,20910991.97473,180960.0,29160074.03523,28780344.524770003,0.8485113188976378,36192,3846,0.3064314017678735,0.03256341653401971,34421,1903
0.16,0.78,8343983.941249999,19138523.46691,182775.0,27665282.40816,30275136.15184,0.8454109251968503,36555,3483,0.3095048599586819,0.0294899583432113,34700,1624
0.16,0.8,8575666.83425,17539802.47771,184695.0,26300164.31196,31640254.24804,0.8420890748031497,36939,3099,0.3127561215159007,0.026238696785992482,34994,1330
0.16,0.8200000000000001,8817077.98325,16228542.485859998,186330.0,25231950.469109997,32708468.090890005,0.8390994094488189,37266,2772,0.31552477393571987,0.023470044366173334,35240,1084
0.16,0.8400000000000001,9112102.83725,14835123.258809999,187995.0,24135221.09606,33805197.46394,0.835814468503937,37599,2439,0.31834422731737055,0.02065059098452264,35484,840
0.16,0.86,9393898.358,13490975.682489997,189590.0,23074464.040489994,34865954.51951001,0.8317544291338582,37918,2120,0.3210451451214143,0.017949673180478885,35693,631
0.16,0.88,9668630.344999999,12704370.169489998,190790.0,22563790.514489997,35376628.04551001,0.8287278543307086,38158,1880,0.3230771835946761,0.01591763470721712,35851,473
0.16,0.9,10001077.86725,12046460.37122,191985.0,22239523.23847,35700895.32153,0.8246678149606299,38397,1641,0.3251007552409659,0.013894063060927287,35980,344
0.16,0.92,10148185.353499997,11471871.871129997,192980.0,21813037.224629994,36127381.335370004,0.8208661417322834,38596,1442,0.32678565380837876,0.01220916449351441,36076,248
0.16,0.9400000000000001,10416643.94,11107649.39878,194005.0,21718298.33878,36222120.22122,0.8162155511811023,38801,1237,0.32852135333762317,0.01047346496426999,36155,169
0.16,0.9600000000000001,10697690.368249997,10971112.840879997,195060.0,21863863.209129997,36076555.350870006,0.8104945866141732,39012,1026,0.33030785382869915,0.008686964473194026,36211,113
0.16,0.98,11149551.918499999,10882428.21476,197195.0,22229175.133259997,35711243.426740006,0.7969488188976377,39439,599,0.3339231889457107,0.005071629356182477,36271,53
0.18,0.18,4200747.279999999,171691356.20999998,0.0,175892103.48999998,-117951684.92999998,0.9028051181102362,0,36357,0.0,0.3078284282182409,0,32688
0.18,0.19999999999999998,4300640.301999999,156425428.96513,16030.0,160742099.26713,-102801680.70712999,0.9010334645669292,3206,33151,0.02714464727198835,0.28068378094625257,3158,29530
0.18,0.22,4398246.86425,142912861.89589,29860.0,147340968.76014,-89400550.20014,0.8993725393700788,5972,30385,0.05056389067633014,0.2572645375419108,5879,26809
0.18,0.24,4541548.341999999,131946664.30380999,41600.0,136529812.64580998,-78589394.08580998,0.8977485236220472,8320,28037,0.07044400040640769,0.23738442781183325,8183,24505
0.18,0.26,4611936.642999999,122309903.57366,51970.0,126973810.21666,-69033391.65665999,0.8964566929133858,10394,25963,0.08800419954617808,0.21982422867206286,10222,22466
0.18,0.28,4705977.475749999,112917198.78005998,61695.0,117684871.25580998,-59744452.695809975,0.8948326771653543,12339,24018,0.10447217800657026,0.20335625021167067,12123,20565
0.18,0.30000000000000004,4832919.534999999,105396449.59899,70225.0,110299594.13398999,-52359175.57398999,0.8929872047244094,14045,22312,0.1189165848206726,0.18891184339756834,13779,18909
0.18,0.32,5031870.775749999,97528365.04937,78255.0,102638490.82512,-44698072.26512,0.8905511811023622,15651,20706,0.13251430893758256,0.17531411928065838,15319,17369
0.18,0.34,5141824.1455,90626546.67176,85625.0,95853995.81726,-37913577.257259995,0.888853346456693,17125,19232,0.14499441189419854,0.1628340163240424,16747,15941
0.18,0.36000000000000004,5263128.088749999,84673728.98227,91955.0,90028812.07102,-32088393.511020005,0.8871186023622047,18391,17966,0.15571341484065432,0.15211501337758662,17966,14722
0.18,0.38,5337097.471749999,79303684.01195998,97775.0,84738556.48370999,-26798137.92370999,0.8857160433070866,19555,16802,0.16556880143597386,0.14225962678226708,19092,13596
0.18,0.4,5421442.9015,74245138.91823,103295.0,79769876.81973,-21829458.259729996,0.8839443897637795,20659,15698,0.17491617841297796,0.13291224980526298,20148,12540
0.18,0.42000000000000004,5543270.730999999,70181815.16824001,108170.0,75833255.89924002,-17892837.339240015,0.8821358267716536,21634,14723,0.18317133471060384,0.12465709350763708,21074,11614
0.18,0.44,5632914.096999999,65840240.708780006,113060.0,71586214.80578001,-13645796.245780006,0.8801058070866141,22612,13745,0.19145189148914551,0.1163765367290954,21997,10691
0.18,0.46,5810899.911249999,61804187.052149996,117615.0,67732701.96339999,-9792283.403399989,0.8777805118110237,23523,12834,0.19916517086056829,0.10866325735767264,22845,9843
0.18,0.48000000000000004,5906844.632499999,58396739.9876,121685.0,64425269.6201,-6484851.060099997,0.8757874015748031,24337,12020,0.20605716801571444,0.1017712602025265,23605,9083
0.18,0.5,6046715.30725,54960974.04394,125645.0,61133334.35119,-3192915.7911899984,0.8732775590551181,25129,11228,0.21276289497747825,0.0950655332407627,24329,8359
0.18,0.52,6180734.373249999,51079499.786460005,129500.0,57389734.159710005,550684.4002899975,0.8712106299212599,25900,10457,0.21929081857283164,0.08853760964540928,25044,7644
0.18,0.54,6337757.254749998,47550061.517620005,133160.0,54020978.77237,3919439.787629999,0.868626968503937,26632,9725,0.22548853591628001,0.08233989230196091,25706,6982
0.18,0.56,6533139.452499999,44421470.07807,136650.0,51091259.53057,6849159.029430002,0.8661540354330709,27330,9027,0.23139838114268296,0.07643004707555796,26337,6351
0.18,0.5800000000000001,6741366.739749999,41472449.4617,139750.0,48353566.20145,9586852.358550005,0.8636811023622047,27950,8407,0.23664781386527584,0.07118061435296508,26890,5798
0.18,0.6,6885954.399249999,38738358.996319994,142575.0,45766888.395569995,12173530.164430007,0.861429625984252,28515,7842,0.2414315711044129,0.06639685711382802,27394,5294
0.18,0.62,7021628.793249999,36027206.44977,145470.0,43194305.243020006,14746113.316979997,0.8589566929133858,29094,7263,0.24633386392115691,0.061494564297084026,27906,4782
0.18,0.64,7189705.910499999,33810632.53056,148105.0,41148443.44106,16791975.118940003,0.8564468503937007,29621,6736,0.2507958817353609,0.05703254648288007,28365,4323
0.18,0.66,7374129.921999999,31317038.997419998,150785.0,38841953.91942,19098464.640580006,0.8537155511811023,30157,6200,0.25533410099231213,0.05249432722592881,28827,3861
0.18,0.68,7507141.380999999,28780118.82069,153225.0,36440485.201689996,21499933.358310007,0.8516486220472441,30645,5712,0.25946591255461104,0.048362515663629896,29259,3429
0.18,0.7000000000000001,7757396.784249999,26411349.50682,155835.0,34324581.29107,23615837.268930003,0.8486589566929134,31167,5190,0.26388559623395536,0.04394283198428557,29700,2988
0.18,0.7200000000000001,7993818.71125,24168142.49262,158215.0,32320176.20387,25620242.356130004,0.8453740157480315,31643,4714,0.2679158058725912,0.03991262234564975,30087,2601
0.18,0.74,8240806.785249999,21994966.66414,160330.0,30396103.44939,27544315.11061,0.8424581692913385,32066,4291,0.27149727368171506,0.03633115453652589,30431,2257
0.18,0.76,8505928.35175,19944365.40358,162555.0,28612848.755329996,29327569.804670006,0.8390994094488189,32511,3846,0.27526501168422124,0.03256341653401971,30785,1903
0.18,0.78,8781790.232499998,18171896.89576,164370.0,27118057.128259998,30822361.431740005,0.8359990157480315,32874,3483,0.27833846987502964,0.0294899583432113,31064,1624
0.18,0.8,9013473.1255,16573175.90656,166290.0,25752939.032059997,32187479.527940005,0.8326771653543307,33258,3099,0.28158973143224847,0.026238696785992482,31358,1330
0.18,0.8200000000000001,9254884.2745,15261915.91471,167925.0,24684725.189209998,33255693.370790005,0.8296875,33585,2772,0.2843583838520676,0.023470044366173334,31604,1084
0.18,0.8400000000000001,9549909.1285,13868496.687659997,169590.0,23587995.816159997,34352422.74384001,0.8264025590551181,33918,2439,0.2871778372337183,0.02065059098452264,31848,840
0.18,0.86,9831704.64925,12524349.111339998,171185.0,22527238.76059,35413179.79941,0.8223425196850394,34237,2120,0.28987875503776206,0.017949673180478885,32057,631
0.18,0.88,10106436.63625,11737743.59834,172385.0,22016565.23459,35923853.32541,0.8193159448818897,34477,1880,0.29191079351102384,0.01591763470721712,32215,473
0.18,0.9,10438884.158499999,11079833.800069999,173580.0,21692297.958569996,36248120.60143001,0.8152559055118109,34716,1641,0.29393436515731364,0.013894063060927287,32344,344
0.18,0.92,10585991.644749999,10505245.299979998,174575.0,21265811.94473,36674606.61527,0.8114542322834646,34915,1442,0.2956192637247265,0.01220916449351441,32440,248
0.18,0.9400000000000001,10854450.23125,10141022.827629998,175600.0,21171073.058879998,36769345.50112,0.8068036417322835,35120,1237,0.2973549632539709,0.01047346496426999,32519,169
0.18,0.9600000000000001,11135496.6595,10004486.26973,176655.0,21316637.929229997,36623780.630770005,0.8010826771653543,35331,1026,0.2991414637450469,0.008686964473194026,32575,113
0.18,0.98,11587358.20975,9915801.643609999,178790.0,21681949.853359997,36258468.706640005,0.7875369094488188,35758,599,0.3027567988620585,0.005071629356182477,32635,53
0.19999999999999998,0.19999999999999998,4866700.76,155499385.9495,0.0,160366086.70949998,-102425668.14949998,0.890994094488189,0,33151,0.0,0.28068378094625257,0,29530
0.19999999999999998,0.22,4964307.32225,141986818.88026,13830.0,146964956.20251,-89024537.64251,0.8893331692913385,2766,30385,0.02341924340434179,0.2572645375419108,2721,26809
0.19999999999999998,0.24,5107608.8,131020621.28817998,25570.0,136153800.08817998,-78213381.52817997,0.8877091535433072,5114,28037,0.04329935313441934,0.23738442781183325,5025,24505
0.19999999999999998,0.26,5177997.101,121383860.55803,35940.0,126597797.65902999,-68657379.09902999,0.8864173228346457,7188,25963,0.060859552274189724,0.21982422867206286,7064,22466
0.19999999999999998,0.28,5272037.93375,111991155.76442999,45665.0,117308858.69817999,-59368440.13817999,0.8847933070866142,9133,24018,0.07732753073458191,0.20335625021167067,8965,20565
0.19999999999999998,0.30000000000000004,5398979.993,104470406.58335999,54195.0,109923581.57635999,-51983163.016359985,0.8829478346456693,10839,22312,0.09177193754868425,0.18891184339756834,10621,18909
0.19999999999999998,0.32,5597931.23375,96602322.03374,62225.0,102262478.26749,-44322059.70749,0.8805118110236221,12445,20706,0.10536966166559421,0.17531411928065838,12161,17369
0.19999999999999998,0.34,5707884.6035,89700503.65612999,69595.0,95477983.25962998,-37537564.69962998,0.8788139763779528,13919,19232,0.11784976462221018,0.1628340163240424,13589,15941
0.19999999999999998,0.36000000000000004,5829188.54675,83747685.96664,75925.0,89652799.51338999,-31712380.953389987,0.8770792322834645,15185,17966,0.12856876756866598,0.15211501337758662,14808,14722
0.19999999999999998,0.38,5903157.929749999,78377640.99633,81745.0,84362543.92607999,-26422125.366079986,0.8756766732283464,16349,16802,0.1384241541639855,0.14225962678226708,15934,13596
0.19999999999999998,0.4,5987503.3595,73319095.9026,87265.0,79393864.26210001,-21453445.70210001,0.8739050196850394,17453,15698,0.1477715311409896,0.13291224980526298,16990,12540
0.19999999999999998,0.42000000000000004,6109331.188999999,69255772.15261,92140.0,75457243.34161,-17516824.781609997,0.8720964566929134,18428,14723,0.1560266874386155,0.12465709350763708,17916,11614
0.19999999999999998,0.44,6198974.555,64914197.693150006,97030.0,71210202.24815,-13269783.688150004,0.870066437007874,19406,13745,0.16430724421715717,0.1163765367290954,18839,10691
0.19999999999999998,0.46,6376960.3692499995,60878144.03652,101585.0,67356689.40577,-9416270.845770001,0.8677411417322834,20317,12834,0.17202052358857994,0.10866325735767264,19687,9843
0.19999999999999998,0.48000000000000004,6472905.0905,57470696.97197,105655.0,64049257.06247,-6108838.502469994,0.865748031496063,21131,12020,0.17891252074372607,0.1017712602025265,20447,9083
0.19999999999999998,0.5,6612775.765249999,54034931.02831,109615.0,60757321.79356,-2816903.233559996,0.8632381889763779,21923,11228,0.1856182477054899,0.0950655332407627,21171,8359
0.19999999999999998,0.52,6746794.83125,50153456.770830005,113470.0,57013721.60208,926696.95792,0.8611712598425197,22694,10457,0.1921461713008433,0.08853760964540928,21886,7644
0.19999999999999998,0.54,6903817.712749999,46624018.50199,117130.0,53644966.21473999,4295452.345260009,0.8585875984251969,23426,9725,0.19834388864429167,0.08233989230196091,22548,6982
0.19999999999999998,0.56,7099199.910499999,43495427.06244,120620.0,50715246.97294,7225171.5870600045,0.8561146653543307,24124,9027,0.20425373387069462,0.07643004707555796,23179,6351
0.19999999999999998,0.5800000000000001,7307427.19775,40546406.44607,123720.0,47977553.64382,9962864.91618,0.8536417322834645,24744,8407,0.2095031665932875,0.07118061435296508,23732,5798
0.19999999999999998,0.6,7452014.857249999,37812315.980689995,126545.0,45390875.83793999,12549542.72206001,0.8513902559055119,25309,7842,0.21428692383242456,0.06639685711382802,24236,5294
0.19999999999999998,0.62,7587689.251249999,35101163.434140004,129440.0,42818292.68539,15122125.87461,0.8489173228346457,25888,7263,0.21918921664916854,0.061494564297084026,24748,4782
0.19999999999999998,0.64,7755766.3685,32884589.514930002,132075.0,40772430.883430004,17167987.67657,0.8464074803149607,26415,6736,0.2236512344633725,0.05703254648288007,25207,4323
0.19999999999999998,0.66,7940190.38,30390995.98179,134755.0,38465941.36179,19474477.19821,0.8436761811023622,26951,6200,0.22818945372032376,0.05249432722592881,25669,3861
0.19999999999999998,0.68,8073201.839,27854075.80506,137195.0,36064472.64406,21875945.91594,0.841609251968504,27439,5712,0.23232126528262267,0.048362515663629896,26101,3429
0.19999999999999998,0.7000000000000001,8323457.242249999,25485306.49119,139805.0,33948568.73344,23991849.826560006,0.8386195866141731,27961,5190,0.236740948961967,0.04394283198428557,26542,2988
0.19999999999999998,0.7200000000000001,8559879.16925,23242099.47699,142185.0,31944163.64624,25996254.913760003,0.8353346456692914,28437,4714,0.24077115860060283,0.03991262234564975,26929,2601
0.19999999999999998,0.74,8806867.24325,21068923.64851,144300.0,30020090.89176,27920327.668240003,0.8324187992125984,28860,4291,0.2443526264097267,0.03633115453652589,27273,2257
0.19999999999999998,0.76,9071988.809749998,19018322.38795,146525.0,28236836.197699998,29703582.362300005,0.8290600393700788,29305,3846,0.24812036441223287,0.03256341653401971,27627,1903
0.19999999999999998,0.78,9347850.690499999,17245853.88013,148340.0,26742044.57063,31198373.989370003,0.8259596456692913,29668,3483,0.2511938226030413,0.0294899583432113,27906,1624
0.19999999999999998,0.8,9579533.5835,15647132.89093,150260.0,25376926.474430002,32563492.08557,0.8226377952755906,30052,3099,0.2544450841602601,0.026238696785992482,28200,1330
0.19999999999999998,0.8200000000000001,9820944.732499998,14335872.899079997,151895.0,24308712.631579995,33631705.92842001,0.8196481299212599,30379,2772,0.25721373658007923,0.023470044366173334,28446,1084
0.19999999999999998,0.8400000000000001,10115969.5865,12942453.672029998,153560.0,23211983.25853,34728435.301470004,0.8163631889763779,30712,2439,0.2600331899617299,0.02065059098452264,28690,840
0.19999999999999998,0.86,10397765.10725,11598306.09571,155155.0,22151226.20296,35789192.35704,0.8123031496062991,31031,2120,0.2627341077657737,0.017949673180478885,28899,631
0.19999999999999998,0.88,10672497.09425,10811700.58271,156355.0,21640552.67696,36299865.88304,0.8092765748031495,31271,1880,0.26476614623903544,0.01591763470721712,29057,473
0.19999999999999998,0.9,11004944.616499998,10153790.78444,157550.0,21316285.400939997,36624133.15906,0.8052165354330708,31510,1641,0.2667897178853253,0.013894063060927287,29186,344
0.19999999999999998,0.92,11152052.10275,9579202.28435,158545.0,20889799.3871,37050619.172900006,0.8014148622047244,31709,1442,0.2684746164527382,0.01220916449351441,29282,248
0.19999999999999998,0.9400000000000001,11420510.68925,9214979.811999999,159570.0,20795060.50125,37145358.05875,0.7967642716535432,31914,1237,0.2702103159819826,0.01047346496426999,29361,169
0.19999999999999998,0.9600000000000001,11701557.1175,9078443.254099999,160625.0,20940625.3716,36999793.1884,0.7910433070866141,32125,1026,0.27199681647305857,0.008686964473194026,29417,113
0.19999999999999998,0.98,12153418.66775,8989758.62798,162760.0,21305937.29573,36634481.26427001,0.7774975393700787,32552,599,0.27561215159007013,0.005071629356182477,29477,53
0.22,0.22,5517411.175,141165998.00349998,0.0,146683409.1785,-88742990.6185,0.8799212598425197,0,30385,0.0,0.2572645375419108,0,26809
0.22,0.24,5660712.652749999,130199800.41141999,11740.0,135872253.06416997,-77931834.50416997,0.8782972440944882,2348,28037,0.019880109730077557,0.23738442781183325,2304,24505
0.22,0.26,5731100.953749999,120563039.68126999,22110.0,126316250.63501999,-68375832.07501999,0.8770054133858268,4422,25963,0.037440308869847935,0.21982422867206286,4343,22466
0.22,0.28,5825141.786499999,111170334.88766998,31835.0,117027311.67416999,-59086893.114169985,0.8753813976377953,6367,24018,0.05390828733024012,0.20335625021167067,6244,20565
0.22,0.30000000000000004,5952083.845749999,103649585.7066,40365.0,109642034.55235,-51701615.99235,0.8735359251968504,8073,22312,0.06835269414434246,0.18891184339756834,7900,18909
0.22,0.32,6151035.0865,95781501.15698001,48395.0,101980931.24348001,-44040512.68348001,0.8710999015748032,9679,20706,0.08195041826125242,0.17531411928065838,9440,17369
0.22,0.34,6260988.45625,88879682.77937,55765.0,95196436.23561999,-37256017.67561999,0.8694020669291339,11153,19232,0.0944305212178684,0.1628340163240424,10868,15941
0.22,0.36000000000000004,6382292.399499999,82926865.08988,62095.0,89371252.48938,-31430833.92938,0.8676673228346456,12419,17966,0.10514952416432417,0.15211501337758662,12087,14722
0.22,0.38,6456261.7825,77556820.11956999,67915.0,84080996.90206999,-26140578.342069983,0.8662647637795275,13583,16802,0.11500491075964371,0.14225962678226708,13213,13596
0.22,0.4,6540607.21225,72498275.02584,73435.0,79112317.23809,-21171898.67808999,0.8644931102362206,14687,15698,0.12435228773664782,0.13291224980526298,14269,12540
0.22,0.42000000000000004,6662435.04175,68434951.27585001,78310.0,75175696.31760001,-17235277.75760001,0.8626845472440945,15662,14723,0.1326074440342737,0.12465709350763708,15195,11614
0.22,0.44,6752078.407749999,64093376.81639,83200.0,70928655.22414,-12988236.664140001,0.860654527559055,16640,13745,0.14088800081281538,0.1163765367290954,16118,10691
0.22,0.46,6930064.222,60057323.15976,87755.0,67075142.38176,-9134723.821759999,0.8583292322834646,17551,12834,0.14860128018423815,0.10866325735767264,16966,9843
0.22,0.48000000000000004,7026008.94325,56649876.09521,91825.0,63767710.03846,-5827291.478459999,0.8563361220472441,18365,12020,0.15549327733938428,0.1017712602025265,17726,9083
0.22,0.5,7165879.618,53214110.151549995,95785.0,60475774.769549996,-2535356.2095499933,0.853826279527559,19157,11228,0.16219900430114811,0.0950655332407627,18450,8359
0.22,0.52,7299898.683999999,49332635.89407001,99640.0,56732174.57807001,1208243.9819299951,0.8517593503937009,19928,10457,0.1687269278965015,0.08853760964540928,19165,7644
0.22,0.54,7456921.5655,45803197.62523,103300.0,53363419.19073,4576999.369270004,0.849175688976378,20660,9725,0.17492464523994988,0.08233989230196091,19827,6982
0.22,0.56,7652303.763249999,42674606.18568,106790.0,50433699.94893,7506718.61107,0.8467027559055118,21358,9027,0.18083449046635283,0.07643004707555796,20458,6351
0.22,0.5800000000000001,7860531.0505,39725585.56931,109890.0,47696006.61981,10244411.940190002,0.8442298228346456,21978,8407,0.1860839231889457,0.07118061435296508,21011,5798
0.22,0.6,8005118.71,36991495.10393,112715.0,45109328.81393,12831089.746070005,0.841978346456693,22543,7842,0.19086768042808278,0.06639685711382802,21515,5294
0.22,0.62,8140793.104,34280342.55738,115610.0,42536745.66138,15403672.898620002,0.8395054133858267,23122,7263,0.19576997324482676,0.061494564297084026,22027,4782
0.22,0.64,8308870.2212499995,32063768.63817,118245.0,40490883.85942,17449534.70058,0.8369955708661417,23649,6736,0.20023199105903072,0.05703254648288007,22486,4323
0.22,0.66,8493294.232749999,29570175.10503,120925.0,38184394.33778,19756024.222220004,0.8342642716535432,24185,6200,0.20477021031598197,0.05249432722592881,22948,3861
0.22,0.68,8626305.69175,27033254.9283,123365.0,35782925.62005,22157492.939950004,0.8321973425196851,24673,5712,0.20890202187828089,0.048362515663629896,23380,3429
0.22,0.7000000000000001,8876561.094999999,24664485.61443,125975.0,33667021.709429994,24273396.85057001,0.8292076771653543,25195,5190,0.21332170555762522,0.04394283198428557,23821,2988
